time x y z vx vy vz
6300.0 25.0 141.0 16.0 46.0 -18.0 41.0
6314.29 26.0 141.0 17.0 39.0 -12.0 38.0
6328.57 26.0 141.0 17.0 32.0 -29.0 11.0
6342.86 27.0 140.0 18.0 32.0 -25.0 19.0
6357.14 27.0 140.0 18.0 33.0 -21.0 25.0
6371.43 28.0 139.0 18.0 33.0 -21.0 28.0
6385.71 28.0 139.0 19.0 31.0 -20.0 32.0
6400.0 29.0 139.0 19.0 30.0 -21.0 30.0
6414.29 29.0 139.0 20.0 28.0 -23.0 31.0
6428.57 30.0 138.0 20.0 25.0 -27.0 27.0
6442.86 30.0 138.0 20.0 24.0 -30.0 24.0
6457.14 28.0 137.0 20.0 22.0 -27.0 21.0
6471.43 31.0 137.0 21.0 23.0 -31.0 27.0
6485.71 30.0 136.0 21.0 21.0 -28.0 26.0
6500.0 30.0 136.0 21.0 22.0 -26.0 27.0
6514.29 32.0 136.0 22.0 22.0 -28.0 31.0
6528.57 32.0 135.0 23.0 21.0 -26.0 34.0
6542.86 32.0 135.0 23.0 22.0 -24.0 37.0
6557.14 32.0 135.0 24.0 22.0 -24.0 36.0
6571.43 33.0 134.0 24.0 22.0 -24.0 37.0
6585.71 32.0 134.0 24.0 23.0 -20.0 36.0
6600.0 33.0 134.0 25.0 25.0 -21.0 38.0
6614.29 34.0 133.0 26.0 26.0 -22.0 37.0
6628.57 34.0 133.0 26.0 27.0 -22.0 35.0
6642.86 35.0 133.0 27.0 30.0 -23.0 35.0
6657.14 35.0 132.0 27.0 30.0 -22.0 34.0
6671.43 35.0 132.0 28.0 33.0 -21.0 36.0
6685.71 35.0 132.0 28.0 33.0 -20.0 32.0
6700.0 36.0 131.0 29.0 35.0 -22.0 33.0
6714.29 36.0 131.0 29.0 36.0 -21.0 35.0
6728.57 37.0 131.0 29.0 36.0 -22.0 34.0
6742.86 37.0 131.0 30.0 39.0 -23.0 34.0
6757.14 38.0 130.0 30.0 40.0 -22.0 34.0
6771.43 38.0 130.0 31.0 37.0 -24.0 31.0
6785.71 39.0 130.0 31.0 36.0 -26.0 30.0
6800.0 40.0 129.0 32.0 37.0 -25.0 34.0
6814.29 40.0 129.0 32.0 37.0 -25.0 32.0
6828.57 41.0 128.0 33.0 37.0 -26.0 32.0
6842.86 41.0 128.0 33.0 36.0 -27.0 32.0
6857.14 42.0 128.0 34.0 36.0 -26.0 31.0
6871.43 42.0 127.0 34.0 36.0 -28.0 32.0
6885.71 43.0 127.0 35.0 35.0 -30.0 32.0
6900.0 44.0 126.0 35.0 34.0 -30.0 33.0
6914.29 44.0 126.0 36.0 35.0 -29.0 34.0
6928.57 45.0 126.0 36.0 34.0 -31.0 30.0
6942.86 45.0 125.0 36.0 34.0 -31.0 29.0
6957.14 46.0 125.0 37.0 35.0 -31.0 31.0
6971.43 46.0 124.0 38.0 34.0 -32.0 31.0
6985.71 46.0 124.0 38.0 34.0 -33.0 29.0
7000.0 47.0 123.0 38.0 36.0 -34.0 30.0
7014.29 47.0 123.0 39.0 33.0 -34.0 26.0
7028.57 48.0 122.0 39.0 33.0 -35.0 25.0
7042.86 48.0 122.0 39.0 34.0 -35.0 25.0
7057.14 49.0 121.0 40.0 33.0 -35.0 25.0
7071.43 49.0 121.0 40.0 34.0 -35.0 22.0
7085.71 50.0 120.0 41.0 36.0 -35.0 21.0
7100.0 50.0 120.0 41.0 35.0 -34.0 23.0
7114.29 51.0 119.0 41.0 36.0 -34.0 23.0
7128.57 51.0 119.0 42.0 34.0 -33.0 22.0
7142.86 52.0 118.0 42.0 35.0 -32.0 24.0
7157.14 53.0 118.0 42.0 35.0 -30.0 25.0
7171.43 53.0 117.0 43.0 35.0 -31.0 23.0
7185.71 53.0 117.0 43.0 36.0 -30.0 22.0
7200.0 54.0 116.0 43.0 35.0 -30.0 25.0
7214.29 54.0 116.0 44.0 35.0 -29.0 23.0
7228.57 55.0 116.0 44.0 37.0 -27.0 23.0
7242.86 55.0 115.0 44.0 36.0 -26.0 24.0
7257.14 56.0 115.0 45.0 37.0 -27.0 25.0
7271.43 57.0 115.0 45.0 37.0 -27.0 23.0
7285.71 57.0 114.0 45.0 36.0 -27.0 22.0
7300.0 58.0 114.0 46.0 37.0 -27.0 23.0
7314.29 58.0 113.0 46.0 37.0 -25.0 23.0
7328.57 59.0 113.0 46.0 36.0 -25.0 23.0
7342.86 59.0 113.0 47.0 37.0 -24.0 24.0
7357.14 60.0 112.0 47.0 36.0 -25.0 22.0
7371.43 60.0 112.0 47.0 36.0 -23.0 23.0
7385.71 61.0 112.0 48.0 35.0 -22.0 22.0
7400.0 61.0 111.0 48.0 34.0 -22.0 23.0
7414.29 62.0 111.0 48.0 37.0 -24.0 22.0
7428.57 62.0 111.0 48.0 36.0 -22.0 21.0
7442.86 63.0 110.0 49.0 37.0 -23.0 22.0
7457.14 63.0 110.0 49.0 36.0 -23.0 21.0
7471.43 64.0 110.0 49.0 38.0 -22.0 21.0
7485.71 64.0 110.0 50.0 37.0 -23.0 20.0
7500.0 65.0 109.0 50.0 38.0 -22.0 23.0
7514.29 65.0 109.0 50.0 38.0 -22.0 23.0
7528.57 66.0 109.0 51.0 37.0 -22.0 22.0
7542.86 66.0 108.0 51.0 38.0 -22.0 23.0
7557.14 67.0 108.0 51.0 37.0 -21.0 22.0
7571.43 67.0 108.0 52.0 38.0 -22.0 22.0
7585.71 68.0 107.0 52.0 37.0 -20.0 23.0
7600.0 69.0 107.0 52.0 39.0 -19.0 22.0
7614.29 69.0 107.0 53.0 38.0 -20.0 23.0
7628.57 70.0 106.0 53.0 37.0 -21.0 21.0
7642.86 70.0 106.0 53.0 37.0 -21.0 20.0
7657.14 71.0 106.0 53.0 38.0 -20.0 20.0
7671.43 71.0 106.0 54.0 37.0 -22.0 21.0
7685.71 72.0 105.0 54.0 37.0 -21.0 20.0
7700.0 72.0 105.0 54.0 38.0 -21.0 20.0
7714.29 73.0 105.0 55.0 36.0 -20.0 19.0
7728.57 73.0 104.0 55.0 36.0 -19.0 19.0
7742.86 74.0 104.0 55.0 35.0 -19.0 21.0
7757.14 74.0 104.0 55.0 36.0 -19.0 20.0
7771.43 75.0 103.0 56.0 38.0 -20.0 20.0
7785.71 75.0 103.0 56.0 38.0 -18.0 20.0
7800.0 76.0 103.0 56.0 37.0 -18.0 21.0
7814.29 76.0 103.0 57.0 39.0 -18.0 21.0
7828.57 77.0 103.0 57.0 39.0 -18.0 22.0
7842.86 78.0 102.0 57.0 38.0 -20.0 20.0
7857.14 78.0 102.0 57.0 38.0 -19.0 21.0
7871.43 79.0 102.0 58.0 37.0 -21.0 21.0
7885.71 79.0 101.0 58.0 37.0 -20.0 21.0
7900.0 80.0 101.0 58.0 36.0 -19.0 22.0
7914.29 80.0 101.0 59.0 37.0 -18.0 22.0
7928.57 81.0 100.0 59.0 36.0 -20.0 20.0
7942.86 81.0 100.0 59.0 38.0 -20.0 21.0
7957.14 82.0 100.0 60.0 37.0 -20.0 23.0
7971.43 82.0 100.0 60.0 36.0 -20.0 23.0
7985.71 83.0 99.0 60.0 36.0 -20.0 24.0
8000.0 83.0 99.0 61.0 35.0 -19.0 24.0
8014.29 84.0 99.0 61.0 34.0 -19.0 25.0
8028.57 84.0 99.0 61.0 35.0 -20.0 24.0
8042.86 85.0 98.0 62.0 34.0 -18.0 25.0
8057.14 85.0 98.0 62.0 32.0 -18.0 26.0
8071.43 86.0 98.0 62.0 33.0 -19.0 25.0
8085.71 86.0 98.0 63.0 34.0 -19.0 27.0
8100.0 87.0 97.0 63.0 34.0 -18.0 26.0
8114.29 87.0 97.0 64.0 33.0 -17.0 27.0
8128.57 88.0 97.0 64.0 32.0 -17.0 27.0
8142.86 88.0 97.0 64.0 31.0 -18.0 26.0
8157.14 89.0 96.0 65.0 31.0 -16.0 26.0
8171.43 89.0 96.0 65.0 32.0 -16.0 26.0
8185.71 89.0 96.0 65.0 32.0 -16.0 27.0
8200.0 90.0 96.0 66.0 31.0 -16.0 28.0
8214.29 90.0 95.0 66.0 32.0 -17.0 26.0
8228.57 91.0 95.0 67.0 31.0 -18.0 27.0
8242.86 91.0 95.0 67.0 31.0 -19.0 26.0
8257.14 92.0 95.0 67.0 31.0 -18.0 26.0
8271.43 92.0 94.0 68.0 32.0 -19.0 27.0
8285.71 93.0 94.0 68.0 32.0 -20.0 28.0
8300.0 93.0 94.0 69.0 32.0 -19.0 28.0
8314.29 94.0 94.0 69.0 31.0 -20.0 29.0
8328.57 94.0 93.0 69.0 33.0 -20.0 30.0
8342.86 94.0 93.0 70.0 32.0 -20.0 28.0
8357.14 95.0 93.0 70.0 33.0 -21.0 31.0
8371.43 95.0 92.0 71.0 34.0 -20.0 29.0
8385.71 96.0 92.0 71.0 33.0 -22.0 29.0
8400.0 96.0 92.0 71.0 35.0 -23.0 29.0
8414.29 97.0 91.0 72.0 34.0 -23.0 28.0
8428.57 97.0 91.0 72.0 35.0 -24.0 28.0
8442.86 98.0 91.0 73.0 35.0 -25.0 28.0
8457.14 98.0 90.0 73.0 34.0 -24.0 27.0
8471.43 99.0 90.0 73.0 35.0 -24.0 28.0
8485.71 99.0 90.0 74.0 34.0 -26.0 27.0
8500.0 100.0 89.0 74.0 35.0 -27.0 28.0
8514.29 100.0 89.0 75.0 36.0 -27.0 27.0
8528.57 101.0 89.0 75.0 37.0 -27.0 27.0
8542.86 101.0 88.0 75.0 38.0 -28.0 28.0
8557.14 102.0 88.0 76.0 38.0 -29.0 28.0
8571.43 102.0 87.0 76.0 37.0 -28.0 28.0
8585.71 103.0 87.0 77.0 37.0 -28.0 27.0
8600.0 104.0 87.0 77.0 37.0 -30.0 28.0
8614.29 104.0 86.0 77.0 35.0 -29.0 26.0
8628.57 105.0 86.0 78.0 36.0 -29.0 26.0
8642.86 105.0 85.0 78.0 36.0 -30.0 25.0
8657.14 105.0 85.0 79.0 34.0 -29.0 26.0
8671.43 106.0 85.0 79.0 33.0 -30.0 26.0
8685.71 107.0 84.0 79.0 33.0 -30.0 27.0
8700.0 107.0 84.0 80.0 34.0 -28.0 26.0
8714.29 108.0 83.0 80.0 33.0 -29.0 27.0
8728.57 108.0 83.0 80.0 33.0 -27.0 27.0
8742.86 108.0 82.0 81.0 33.0 -27.0 27.0
8757.14 109.0 82.0 81.0 34.0 -27.0 27.0
8771.43 109.0 82.0 82.0 35.0 -27.0 27.0
8785.71 110.0 81.0 82.0 32.0 -27.0 26.0
8800.0 110.0 81.0 82.0 34.0 -27.0 25.0
8814.29 111.0 81.0 83.0 32.0 -26.0 26.0
8828.57 111.0 80.0 83.0 32.0 -27.0 25.0
8842.86 112.0 80.0 83.0 31.0 -28.0 24.0
8857.14 112.0 79.0 84.0 31.0 -28.0 24.0
8871.43 113.0 79.0 84.0 31.0 -28.0 24.0
8885.71 113.0 79.0 84.0 31.0 -27.0 24.0
8900.0 113.0 78.0 85.0 30.0 -27.0 22.0
8914.29 114.0 78.0 85.0 30.0 -28.0 24.0
8928.57 114.0 77.0 85.0 31.0 -28.0 24.0
8942.86 115.0 77.0 86.0 29.0 -27.0 23.0
8957.14 115.0 77.0 86.0 29.0 -28.0 23.0
8971.43 116.0 76.0 86.0 30.0 -27.0 24.0
8985.71 116.0 76.0 87.0 31.0 -28.0 24.0
9000.0 116.0 75.0 87.0 30.0 -28.0 22.0
9014.29 117.0 75.0 87.0 30.0 -29.0 23.0
9028.57 117.0 75.0 88.0 28.0 -28.0 23.0
9042.86 118.0 74.0 88.0 29.0 -28.0 22.0
9057.14 118.0 74.0 88.0 29.0 -29.0 23.0
9071.43 118.0 73.0 89.0 28.0 -29.0 23.0
9085.71 119.0 73.0 89.0 26.0 -28.0 24.0
9100.0 119.0 73.0 89.0 27.0 -28.0 22.0
9114.29 120.0 72.0 90.0 27.0 -28.0 24.0
9128.57 120.0 72.0 90.0 27.0 -29.0 22.0
9142.86 121.0 71.0 90.0 28.0 -28.0 24.0
9157.14 121.0 71.0 91.0 29.0 -28.0 23.0
9171.43 121.0 71.0 91.0 28.0 -29.0 23.0
9185.71 122.0 70.0 91.0 27.0 -28.0 21.0
9200.0 122.0 70.0 92.0 28.0 -28.0 21.0
9214.29 123.0 69.0 92.0 27.0 -29.0 20.0
9228.57 123.0 69.0 92.0 26.0 -28.0 20.0
9242.86 123.0 69.0 93.0 27.0 -28.0 20.0
9257.14 124.0 68.0 93.0 27.0 -29.0 19.0
9271.43 124.0 68.0 93.0 27.0 -27.0 19.0
9285.71 124.0 67.0 93.0 28.0 -28.0 21.0
9300.0 125.0 67.0 94.0 29.0 -28.0 20.0
9314.29 125.0 67.0 94.0 28.0 -26.0 21.0
9328.57 126.0 66.0 94.0 29.0 -25.0 21.0
9342.86 126.0 66.0 94.0 29.0 -26.0 21.0
9357.14 126.0 65.0 95.0 29.0 -27.0 20.0
9371.43 127.0 65.0 95.0 27.0 -25.0 19.0
9385.71 127.0 65.0 95.0 28.0 -23.0 19.0
9400.0 128.0 64.0 96.0 29.0 -24.0 19.0
9414.29 128.0 64.0 96.0 28.0 -24.0 18.0
9428.57 128.0 64.0 96.0 27.0 -25.0 19.0
9442.86 129.0 63.0 96.0 28.0 -24.0 18.0
9457.14 129.0 63.0 97.0 27.0 -22.0 19.0
9471.43 130.0 63.0 97.0 27.0 -22.0 19.0
9485.71 130.0 62.0 97.0 27.0 -22.0 18.0
9500.0 130.0 62.0 97.0 27.0 -21.0 17.0
9514.29 131.0 62.0 98.0 28.0 -20.0 20.0
9528.57 131.0 62.0 98.0 28.0 -18.0 21.0
9542.86 132.0 61.0 98.0 28.0 -18.0 19.0
9557.14 132.0 61.0 99.0 28.0 -18.0 20.0
9571.43 132.0 61.0 99.0 28.0 -16.0 20.0
9585.71 133.0 61.0 99.0 28.0 -16.0 21.0
9600.0 133.0 60.0 99.0 29.0 -16.0 21.0
9614.29 134.0 60.0 100.0 29.0 -15.0 22.0
9628.57 134.0 60.0 100.0 30.0 -14.0 23.0
9642.86 134.0 60.0 100.0 31.0 -14.0 23.0
9657.14 135.0 59.0 101.0 30.0 -14.0 23.0
9671.43 135.0 59.0 101.0 33.0 -13.0 25.0
9685.71 136.0 59.0 101.0 33.0 -13.0 26.0
9700.0 136.0 59.0 102.0 33.0 -14.0 25.0
9714.29 137.0 59.0 102.0 33.0 -12.0 26.0
9728.57 137.0 59.0 102.0 33.0 -14.0 27.0
9742.86 138.0 58.0 103.0 33.0 -12.0 28.0
9757.14 138.0 58.0 103.0 35.0 -12.0 28.0
9771.43 139.0 58.0 104.0 35.0 -13.0 28.0
9785.71 139.0 58.0 104.0 35.0 -12.0 27.0
9800.0 140.0 58.0 105.0 35.0 -12.0 28.0
9814.29 140.0 58.0 105.0 34.0 -13.0 28.0
9828.57 141.0 57.0 105.0 35.0 -13.0 31.0
9842.86 141.0 57.0 106.0 36.0 -14.0 29.0
9857.14 142.0 57.0 106.0 34.0 -14.0 29.0
9871.43 142.0 57.0 107.0 34.0 -13.0 29.0
9885.71 143.0 57.0 107.0 33.0 -15.0 29.0
9900.0 143.0 56.0 108.0 33.0 -15.0 31.0
9914.29 144.0 56.0 108.0 35.0 -15.0 32.0
9928.57 144.0 56.0 108.0 33.0 -15.0 32.0
9942.86 145.0 56.0 109.0 35.0 -15.0 31.0
9957.14 145.0 55.0 109.0 33.0 -16.0 30.0
9971.43 146.0 55.0 110.0 34.0 -17.0 30.0
9985.71 146.0 55.0 110.0 36.0 -16.0 29.0
10000.0 146.0 55.0 111.0 34.0 -15.0 31.0
